SHIPMENT_XID,START_TIME,TOTAL_SHIP_UNIT_COUNT,TOTAL_WEIGHT,TOTAL_VOLUME,FIRST_EQUIPMENT_GROUP_GID,PRINCIPAL,DestName,Region,City,DestZone1,DestZone2,Segment
00484626,2020-03-27 23:00:00,1067,12987.600001,30.233999999999995,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00485636,2020-04-02 23:00:00,863,9020.076,35.383,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00484846,2020-03-26 04:54:00,910,2926.5797000000002,8.00174,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH RETAIL (MALAYSIA) SDN BHD,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00484850,2020-03-26 23:00:00,1510,6667.306556999999,16.178963,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00484852,2020-03-26 23:00:00,424,6094.419992,15.134,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00488955,2020-04-13 11:00:00,1040,6366.4627230000015,14.011221000000004,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00489703,2020-04-14 07:00:00,20,5000.0,6.46,LFL/TMS/MYS.10T_BOX,UNILEVER,JULIE'S MANUFACTURING SDN BHD,MELAKA,MELAKA,MLK-001,SOUTH,DT-OUTSTATION
00484620,2020-03-27 16:01:00,1396,16925.92,32.432,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO DC(AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00484625,2020-03-27 23:00:00,1194,15797.00208,40.21392,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00484629,2020-03-27 23:00:00,849,11584.82979,25.47,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00484632,2020-03-27 23:00:00,950,9556.076260000002,27.58916,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00488723,2020-04-11 11:51:01,300,2293.52,5.01,LFL/TMS/MYS.10T_BOX,UNILEVER,STP CHILLED AND FROZEN PRODUCTS SDN BHD,SELANGOR,SHAH ALAM,KLV-007,CENTRAL,DT-LOCAL
00488724,2020-04-11 11:45:00,19,206.900896,0.322,LFL/TMS/MYS.1T,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00484847,2020-03-26 23:00:00,596,8529.094138,20.718021,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00484848,2020-03-26 23:00:00,1115,6953.673003999999,17.760665000000007,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00484844,2020-03-26 04:54:00,757,7198.419642999999,17.523519,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH RETAIL (MALAYSIA) SDN BHD,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00488956,2020-04-13 11:00:00,348,5494.85552,13.847968,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00488957,2020-04-13 11:00:00,736,5276.762151000001,14.454919999999996,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00484611,2020-03-27 16:01:00,448,3887.714004,11.798919999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00485673,2020-04-03 00:00:00,700,4265.6436,7.499700000000001,LFL/TMS/MYS.10T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00488977,2020-04-06 00:00:00,356,4136.042659,8.483838999999998,LFL/TMS/MYS.10T_BOX,UNILEVER,MTA TRADING SDN BHD,SELANGOR,SUNGAI PELEK,KLV-017,CENTRAL,DT-LOCAL
00485662,2020-04-03 00:00:00,1152,17464.447872,46.08,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485676,2020-04-03 00:00:00,1182,7810.784565999998,19.995682000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00485677,2020-04-03 00:00:00,1472,10697.743296,31.65555,LFL/TMS/MYS.20T_BOX,UNILEVER,MARCOSURIA,SELANGOR,SUNGAI BULOH ,KLV-007,CENTRAL,DT-LOCAL
00485661,2020-04-03 00:00:00,3588,17557.095816,32.291999999999994,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485664,2020-04-03 00:00:00,2259,11003.267296,22.279682,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485670,2020-04-03 00:00:00,792,11088.0,23.759999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485668,2020-04-03 00:00:00,792,11088.0,23.759999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00487132,2020-04-03 04:09:00,41,477.95755099999997,0.719014,LFL/TMS/MYS.1T,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00484612,2020-03-27 16:01:00,806,4913.884259,9.837976,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00485672,2020-04-03 00:00:00,576,8047.232064,23.04,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485674,2020-04-03 00:00:00,1042,10466.275880000001,29.757702000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00485679,2020-04-03 07:00:00,819,6818.8577,19.530972,LFL/TMS/MYS.20T_BOX,UNILEVER,L.H. LIAN HUAT TRADING (M) SDN. BHD.,KELANTAN,KOTA BHARU,KLT-005,EAST COAST,DT-OUTSTATION
00485678,2020-04-03 00:00:00,1455,8413.782497,19.695879,LFL/TMS/MYS.20T_BOX,UNILEVER,MARCOSURIA,SELANGOR,SUNGAI BULOH ,KLV-007,CENTRAL,DT-LOCAL
00485666,2020-04-03 00:00:00,768,13356.373248,35.328,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00488815,2020-04-13 11:00:00,1380,15527.46672,31.92,LFL/TMS/MYS.20T_BOX,UNILEVER,TASCO BERHAD,JOHOR,GELANG PATAH,JST-006,SOUTH,DT-OUTSTATION
00489666,2020-04-14 07:00:00,300,3517.9279960000003,5.78398,LFL/TMS/MYS.10T_BOX,UNILEVER,KENG HUAT (YEAP) SDN BHD,PENANG,BAYAN LEPAS,PNG-002,NORTH,DT-OUTSTATION
00489668,2020-04-14 07:00:00,70,17500.0,22.61,LFL/TMS/MYS.20T_BOX,UNILEVER,JULIE'S MANUFACTURING SDN BHD,MELAKA,MELAKA,MLK-001,SOUTH,DT-OUTSTATION
00489669,2020-04-14 07:00:00,50,12500.0,16.150000000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,JULIE'S MANUFACTURING SDN BHD,MELAKA,MELAKA,MLK-001,SOUTH,DT-OUTSTATION
00489670,2020-04-14 07:00:00,379,3504.1234090000003,6.487049,LFL/TMS/MYS.10T_BOX,UNILEVER,M C MOK SDN BHD,NEGERI SEMBILAN,SEREMBAN,NSN-001,SOUTH,DT-OUTSTATION
00489667,2020-04-14 07:00:00,350,2669.99995,5.40005,LFL/TMS/MYS.10T_BOX,UNILEVER,TEONG MOH TRADING SDN BHD,JOHOR,SKUDAI,JST-003,SOUTH,DT-OUTSTATION
00488948,2020-04-07 00:00:00,935,12731.128901000002,32.780748,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00485162,2020-03-21 00:00:00,1043,9195.070169999999,24.505773,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00485915,2020-04-06 00:00:00,1582,6589.926276,26.384245999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485908,2020-04-06 00:00:00,1930,12301.542748,36.616004,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00487752,2020-04-08 16:01:00,847,5302.654173,17.11477,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00487753,2020-04-08 16:01:00,839,5078.622217,13.12581,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00487755,2020-04-08 16:01:00,618,3535.011736,13.012555,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00485907,2020-04-06 00:00:00,768,12334.079999999998,35.328,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485909,2020-04-06 00:00:00,2350,11373.806718000002,25.72607,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485905,2020-04-06 00:00:00,768,13359.104255999999,35.328,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485906,2020-04-06 00:00:00,768,13356.373248,35.328,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00487758,2020-04-08 16:01:00,741,4150.931628,10.501466999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON BIG (M) SDN. BHD - DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00487762,2020-04-08 23:00:00,1231,12558.1034,29.540982999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00485910,2020-04-06 00:00:00,1281,9764.318291000001,23.091517,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485919,2020-04-05 16:01:00,327,1483.293528,3.4429679999999996,LFL/TMS/MYS.3T,UNILEVER,GCH RETAIL (MALAYSIA) SDN BHD,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00485917,2020-04-05 16:01:00,605,8575.754909000001,21.981225,LFL/TMS/MYS.20T_BOX,UNILEVER,JAYA GROCER DISTRIBUTION CENTER,SELANGOR,PUCHONG,KLV-004,CENTRAL,IMT-NS
00485920,2020-04-05 16:01:00,681,6845.884382000001,18.086934,LFL/TMS/MYS.20T_BOX,UNILEVER,JAYA GROCER DISTRIBUTION CENTER,SELANGOR,PUCHONG,KLV-004,CENTRAL,IMT-NS
00485921,2020-04-05 16:01:00,268,1546.19273,4.4069389999999995,LFL/TMS/MYS.3T,UNILEVER,TESCO DC(AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00485157,2020-03-22 18:48:00,478,4836.789856,14.362688,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485918,2020-04-05 16:01:00,889,7963.5448719999995,18.354960999999996,LFL/TMS/MYS.20T_BOX,UNILEVER,JAYA GROCER DISTRIBUTION CENTER,SELANGOR,PUCHONG,KLV-004,CENTRAL,IMT-NS
00487759,2020-04-08 16:01:00,211,2445.198405,5.893036,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON BIG (M) SDN. BHD - DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00487761,2020-04-08 16:01:00,548,3203.402076,7.24894,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00487764,2020-04-08 23:00:00,723,9817.5,21.023,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00487757,2020-04-08 16:01:00,485,5069.22,19.885,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00485150,2020-03-22 18:48:00,726,8180.9472559999995,26.988171,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485151,2020-03-23 11:00:00,463,7680.124813,19.442991,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485154,2020-03-22 23:42:00,635,6692.768158,15.997131999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485158,2020-03-23 03:51:01,788,4636.365345000001,12.348939,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485164,2020-03-23 00:01:00,471,3503.5755229999995,9.396913999999999,LFL/TMS/MYS.10T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00485160,2020-03-23 03:51:01,289,2584.949045,6.369995,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485443,2020-03-17 23:00:00,1320,18480.0,39.6,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00485155,2020-03-22 23:33:00,395,5724.190491,14.237065999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00487756,2020-04-08 16:01:00,485,5069.22,19.885,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00486954,2020-04-06 09:30:00,581,4094.549839,11.434753999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00494053,2020-05-08 16:01:00,750,5613.456,17.96025,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00485152,2020-03-22 22:30:01,515,7453.519946,20.939135999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485153,2020-03-22 23:33:00,567,6762.396172999999,18.526079000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485156,2020-03-23 00:12:01,822,5090.091825999999,13.822738999999995,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00488976,2020-04-06 00:00:00,483,4331.626098999999,10.975959999999999,LFL/TMS/MYS.10T_BOX,UNILEVER,MTA TRADING SDN BHD,SELANGOR,SUNGAI PELEK,KLV-017,CENTRAL,DT-LOCAL
00488674,2020-04-12 23:00:00,981,5212.465063,18.877899999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,JAYA GROCER DISTRIBUTION CENTER,SELANGOR,PUCHONG,KLV-004,CENTRAL,IMT-NS
00488672,2020-04-12 23:00:00,555,7302.455594999999,16.965,LFL/TMS/MYS.20T_BOX,UNILEVER,JAYA GROCER DISTRIBUTION CENTER,SELANGOR,PUCHONG,KLV-004,CENTRAL,IMT-NS
00488670,2020-04-10 19:56:06,235,2243.5780579999996,5.308061,LFL/TMS/MYS.3T,UNILEVER,GCH RETAIL (MALAYSIA) SDN BHD,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00486956,2020-04-06 04:12:01,170,974.592598,2.6809949999999994,LFL/TMS/MYS.3T,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485161,2020-03-21 00:00:00,997,9837.197394,27.465260000000004,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00485902,2020-04-06 00:00:00,1466,15829.671556000001,42.90982,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485903,2020-04-06 00:00:00,2335,15303.652246,36.92133,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00487754,2020-04-08 16:01:00,489,3853.8987700000002,12.391846999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00487751,2020-04-08 16:01:00,660,9240.0,19.8,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00488675,2020-04-12 23:00:00,671,4684.901664,13.431992999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,JAYA GROCER DISTRIBUTION CENTER,SELANGOR,PUCHONG,KLV-004,CENTRAL,IMT-NS
00488671,2020-04-12 16:01:00,1577,11174.957631000001,23.998742,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO DC(AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00488673,2020-04-12 23:00:00,947,5946.531561000001,16.21979,LFL/TMS/MYS.20T_BOX,UNILEVER,JAYA GROCER DISTRIBUTION CENTER,SELANGOR,PUCHONG,KLV-004,CENTRAL,IMT-NS
00486955,2020-04-05 23:36:00,934,2987.1656859999994,10.330807000000004,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00486952,2020-04-03 16:01:00,330,3758.8386,12.57003,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00494056,2020-05-08 23:00:00,1120,15680.0,33.6,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00494058,2020-05-08 23:00:00,1075,15050.0,32.25,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00485914,2020-04-06 00:00:00,1141,8133.83736,24.559197,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485904,2020-04-06 00:00:00,1248,14279.231616,48.481056,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00487760,2020-04-08 16:01:00,751,3807.2384359999996,10.920826000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00486953,2020-04-06 10:09:01,477,4352.745269000001,10.849848999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485163,2020-03-21 00:00:00,653,5672.1402929999995,15.339933,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00485159,2020-03-22 22:30:01,403,4118.587903000001,15.731239,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485911,2020-04-06 00:00:00,960,9312.0,27.84,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485912,2020-04-06 00:00:00,648,9072.0,19.439999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485916,2020-04-06 00:00:00,576,6020.352,23.616,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00485913,2020-04-06 00:00:00,707,8727.199155,24.553927,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00487763,2020-04-08 23:00:00,1338,11549.590965,24.227035,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00487748,2020-04-08 16:01:00,480,5016.96,19.68,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00487750,2020-04-08 16:01:00,640,10931.377919999999,29.439999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00486765,2020-04-06 16:01:00,1133,6013.765906999999,18.356329000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00486762,2020-04-06 16:01:00,515,6652.284596,15.915807000000001,LFL/TMS/MYS.20T_BOX,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00485810,2020-04-03 21:57:27,815,8083.053752999998,21.884317,LFL/TMS/MYS.20T_BOX,UNILEVER,CARTEL MARKETING AND SALES SDN BHD,TERENGGANU,KUALA TERENGGANU,TRG-002,EAST COAST,DT-OUTSTATION
00485803,2020-04-03 23:00:00,1085,10986.802651,23.658855999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00486796,2020-04-07 07:00:00,1316,13930.644337000002,36.926223,LFL/TMS/MYS.20T_BOX,UNILEVER,SUNBREEZE (SG PETANI),KEDAH,SUNGAI PETANI,KDH-004,NORTH,DT-OUTSTATION
00486791,2020-04-07 00:00:00,880,7066.723048999999,16.431931000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00486863,2020-04-03 16:01:00,470,6600.7,18.22,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON BIG (M) SDN. BHD - DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00485802,2020-04-03 23:00:00,1503,15342.740688,33.254048,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00485804,2020-04-03 23:00:00,1322,9158.2074,26.6039,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00485808,2020-04-04 07:00:00,575,2379.4404000000004,8.200735,LFL/TMS/MYS.10T_BOX,UNILEVER,CHOP KENG HONG SDN BHD,PERAK,TELUK INTAN,PRK-007,NORTH,DT-OUTSTATION
00486789,2020-04-07 00:00:00,1672,10471.013057999997,31.01513200000001,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00486798,2020-04-07 07:00:00,1631,10520.950657000001,32.717783000000004,LFL/TMS/MYS.20T_BOX,UNILEVER,YOONG SHING TRADING (M) SDN BHD,JOHOR,MASAI,JST-004,SOUTH,DT-OUTSTATION
00486799,2020-04-07 07:00:00,1142,9163.075128999999,25.091000999999995,LFL/TMS/MYS.20T_BOX,UNILEVER,JEMENTAH SOON HUAT TRADING SDN BHD,JOHOR,JEMENTAH,JNT-002,SOUTH,DT-OUTSTATION
00486805,2020-04-07 07:00:00,1040,9251.827306000001,21.013824,LFL/TMS/MYS.20T_BOX,UNILEVER,B.S.YEAP TRADING SDN BHD,PERAK,AYER TAWAR,PRK-006,NORTH,DT-OUTSTATION
00486797,2020-04-07 07:00:00,527,3613.006664,9.29095,LFL/TMS/MYS.10T_BOX,UNILEVER,CHOP LEE FAT (KEMAMAN),TERENGGANU,CUKAI,TRG-005,EAST COAST,DT-OUTSTATION
